"","fac_1","fac_2","fac_3","fac_4","Type_FS1","Type_FS2","Type_FS3","Type_FS4","Type"
"569",-0.569256513182864,8.55474124735628,-6.3355417063297,4.68185573726248,-1,0,0,2,"-1|0|0|2"
"570",8.28079901040109,7.42580340064489,-4.34264053990105,-2.06737001505799,0,0,0,0,"0|0|0|0"
"571",7.37329283473292,7.7128377252457,-5.80813780433599,-6.27836393951234,0,0,0,-1,"0|0|0|-1"
"572",9.12071545427881,9.28459639940968,-3.93392743692106,-0.35149373676745,0,0,0,0,"0|0|0|0"
"573",2.51958046739491,6.77299182914564,-3.78722107728697,-1.96547886475738,0,0,0,0,"0|0|0|0"
"574",3.40953884640121,13.2306936713903,-8.60443305400279,-1.07195813604242,0,1,-1,0,"0|1|-1|0"
"575",10.3317335738736,11.6568591911753,-7.04321700961467,-6.27836393951234,1,0,0,-1,"1|0|0|-1"
"576",5.70479117599982,6.87246557085127,-2.4821323582302,-2.06737001505799,0,0,0,0,"0|0|0|0"
"577",5.29538313294209,5.58347596682671,-1.7820237967901,-4.05277740364672,0,0,0,0,"0|0|0|0"
"578",6.50389747268143,7.91926697922925,-1.12347475722513,-0.205453879677374,0,0,0,0,"0|0|0|0"
"579",11.8073613592265,14.2895590950344,-7.25633976461368,-1.81943900766731,1,1,-1,0,"1|1|-1|0"
"580",10.0172667835727,8.18251329398166,-3.19172267191483,-1.81943900766731,0,0,0,0,"0|0|0|0"
"581",3.61144002013741,6.71737876426248,3.87762463699157,-3.33231300437175,0,0,2,0,"0|0|2|0"
"582",6.61023440664624,0.385310861186077,-10.191833879066,-2.91132566754107,0,-2,-1,0,"0|-2|-1|0"
"583",9.72311281442681,8.54243522760612,2.19238181659499,4.1344476674275,0,0,1,2,"0|0|1|2"
"584",9.91759919655692,13.9237611893035,-8.35830832241256,1.51042239861317,0,1,-1,1,"0|1|-1|1"
"585",13.2560455177923,10.6263831190381,0.821649505475588,-5.13691220340669,1,0,1,-1,"1|0|1|-1"
"586",11.014971954352,16.5568316793664,-12.2602021929718,-5.13691220340669,1,2,-2,-1,"1|2|-2|-1"
"587",1.59549126163218,10.1909945686325,-6.6874638602271,4.68185573726248,-1,0,0,2,"-1|0|0|2"
"588",8.84554067647378,3.34040410603464,-4.35644706171516,-3.15925667493176,0,-1,0,0,"0|-1|0|0"
"589",0.528734736100971,6.40197048707884,-2.45343151918772,-1.09897460839234,-1,0,0,0,"-1|0|0|0"
"590",10.6845641207478,6.00180144881347,-5.28189615747338,-5.13691220340669,1,0,0,-1,"1|0|0|-1"
"591",7.94852044660634,9.27878437703142,1.64338355685441,-2.96089074377296,0,0,1,0,"0|0|1|0"
"592",3.03641317561631,11.0673307896333,-1.52169307749858,-1.34690561578302,0,0,0,0,"0|0|0|0"
"593",9.9508608688386,3.34245567310097,3.27396940013759,-6.27836393951234,0,-1,2,-1,"0|-1|2|-1"
"594",11.1228777979346,9.88265477805358,-3.71104265964018,-5.19422913975237,1,0,0,-1,"1|0|0|-1"
"595",6.39123500822616,12.7105493209624,-6.53269373363461,0.0694936000632309,0,1,0,0,"0|1|0|0"
"596",4.51606530234903,12.0533567919031,-0.590479646926775,-2.49610921200247,0,1,0,0,"0|1|0|0"
"597",1.36739453918558,9.14380737903575,-3.86770305534322,-6.27836393951234,-1,0,0,-1,"-1|0|0|-1"
"598",11.5349112910264,11.657387364693,-1.42040791561585,-6.27836393951234,1,0,0,-1,"1|0|0|-1"
"599",1.04965233332345,8.20871060551906,-5.96346774920642,3.8595001876869,-1,0,0,1,"-1|0|0|1"
